2025-11-04 18:53:27,387 | WARNING | logger.py:390 | [TO_DO]  stderr:         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:         ignored_consts=self._kwargs_applied_init,
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:         rule_children=rule_children)
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\uix\widget.py", line 470, in apply_class_lang_rules
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:     Builder.apply(
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~^
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:         self, ignored_consts=ignored_consts,
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:         rule_children=rule_children)
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\lang\builder.py", line 545, in apply
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:     self._apply_rule(
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~~~^
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:         widget, rule, rule, ignored_consts=ignored_consts,
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:         rule_children=rule_children)
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\lang\builder.py", line 714, in _apply_rule
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:     raise BuilderException(rule.ctx, rule.line,
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:                            '{}: {}'.format(e.__class__.__name__,
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:                                            e), cause=tb)
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr: kivy.lang.builder.BuilderException: Parser: File "D:\Python\TO_DO_Kivy\kv\screens\settings.kv", line 43:
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr: ...
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:      41:            size_hint_y: None
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:      42:            height: root.height_base
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr: >>   43:            text: root.change_theme()
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:      44:            on_release:
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:      45:                (hasattr(self, "dropdown_theme") or setattr(self, "dropdown_theme", Factory.DrDownTheme()))
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr: ...
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr: BuilderException: Parser: File "D:\Python\TO_DO_Kivy\kv\screens\settings.kv", line 43:
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr: ...
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:      41:            size_hint_y: None
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:      42:            height: root.height_base
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr: >>   43:            text: root.change_theme()
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:      44:            on_release:
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:      45:                (hasattr(self, "dropdown_theme") or setattr(self, "dropdown_theme", Factory.DrDownTheme()))
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr: ...
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr: AttributeError: 'SettingsScreen' object has no attribute 'change_theme'
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\lang\builder.py", line 245, in create_handler
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:     return eval(value, idmap), bound_list
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:            ~~~~^^^^^^^^^^^^^^
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\kv\screens\settings.kv", line 43, in <module>
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:     text: root.change_theme()
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:     ^^^^^
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\weakproxy.pyx", line 32, in kivy.weakproxy.WeakProxy.__getattr__
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr: 
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\lang\builder.py", line 699, in _apply_rule
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:     value, bound = create_handler(
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:                    ~~~~~~~~~~~~~~^
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:         widget_set, widget_set, key, value, rule,
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:         rctx['ids'])
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:         ^^^^^^^^^^^^
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\lang\builder.py", line 248, in create_handler
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:     raise BuilderException(rule.ctx, rule.line,
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:                            '{}: {}'.format(e.__class__.__name__, e),
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr:                            cause=tb)
2025-11-07 16:26:37 | WARNING | logger.py:390 | [TO_DO]  stderr: 
2025-11-07 16:27:26 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-07 16:27:29 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 16:27:31 | DEBUG | setting.py:45 | [TO_DO]  load settings screen
2025-11-07 16:27:35 | DEBUG | setting.py:76 | [TO_DO]  Change Theme on - light
2025-11-07 16:27:38 | DEBUG | setting.py:76 | [TO_DO]  Change Theme on - dark
2025-11-07 16:27:42 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr: Traceback (most recent call last):
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\main.py", line 69, in <module>
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:     TO_DOApp().run()
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~^^
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\app.py", line 956, in run
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:     runTouchApp()
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~^^
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\base.py", line 574, in runTouchApp
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:     EventLoop.mainloop()
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~~~~~^^
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\base.py", line 339, in mainloop
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:     self.idle()
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~^^
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\base.py", line 383, in idle
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:     self.dispatch_input()
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~~~~~~^^
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\base.py", line 334, in dispatch_input
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:     post_dispatch_input(*pop(0))
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~~~~~~^^^^^^^^^
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\base.py", line 302, in post_dispatch_input
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:     wid.dispatch('on_touch_up', me)
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\_event.pyx", line 731, in kivy._event.EventDispatcher.dispatch
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\uix\behaviors\button.py", line 179, in on_touch_up
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:     self.dispatch('on_release')
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~^^^^^^^^^^^^^^
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\_event.pyx", line 727, in kivy._event.EventDispatcher.dispatch
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\_event.pyx", line 1307, in kivy._event.EventObservers.dispatch
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\_event.pyx", line 1191, in kivy._event.EventObservers._dispatch
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\lang\builder.py", line 60, in custom_callback
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:     exec(__kvlang__.co_value, idmap)
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\kv\components\dropdown.kv", line 18, in <module>
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:     root.root_screen.change_lang("ru") if app.config.get_param("app", "language") == "en" else ""
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr:     ^^^^^^^^^^^^
2025-11-07 16:27:42 | WARNING | logger.py:390 | [TO_DO]  stderr: AttributeError: 'SettingsScreen' object has no attribute 'change_lang'. Did you mean: 'change_ddt'?
2025-11-07 16:29:06 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-07 16:29:08 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 16:29:11 | DEBUG | setting.py:45 | [TO_DO]  load settings screen
2025-11-07 16:29:21 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 16:29:23 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-07 16:30:34 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-07 16:30:37 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 16:30:39 | DEBUG | setting.py:44 | [TO_DO]  load settings screen
2025-11-07 16:30:42 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-07 16:38:04 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-07 16:38:06 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 16:38:09 | DEBUG | setting.py:44 | [TO_DO]  load settings screen
2025-11-07 16:38:12 | DEBUG | setting.py:75 | [TO_DO]  Change Theme on - light
2025-11-07 16:38:15 | DEBUG | setting.py:75 | [TO_DO]  Change Theme on - dark
2025-11-07 16:38:18 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 16:38:24 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-07 16:49:55 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-07 16:49:57 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 16:50:00 | DEBUG | setting.py:44 | [TO_DO]  load settings screen
2025-11-07 16:50:02 | DEBUG | setting.py:75 | [TO_DO]  Change Theme on - light
2025-11-07 16:50:06 | DEBUG | setting.py:61 | [TO_DO]  Change language on - ru
2025-11-07 16:50:13 | DEBUG | setting.py:75 | [TO_DO]  Change Theme on - light
2025-11-07 16:50:16 | DEBUG | setting.py:75 | [TO_DO]  Change Theme on - dark
2025-11-07 16:50:19 | DEBUG | setting.py:75 | [TO_DO]  Change Theme on - light
2025-11-07 16:50:23 | DEBUG | setting.py:61 | [TO_DO]  Change language on - en
2025-11-07 16:50:30 | DEBUG | setting.py:75 | [TO_DO]  Change Theme on - dark
2025-11-07 16:50:33 | DEBUG | setting.py:75 | [TO_DO]  Change Theme on - light
2025-11-07 16:50:36 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-07 16:50:39 | DEBUG | main_menu.py:102 | [TO_DO]  Open confirmation popup
2025-11-07 16:50:41 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-07 16:53:14 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-07 16:53:16 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr: Traceback (most recent call last):
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\lang\builder.py", line 245, in create_handler
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:     return eval(value, idmap), bound_list
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:            ~~~~^^^^^^^^^^^^^^
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\kv\screens\settings.kv", line 43, in <module>
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:     text: root.change_theme
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:     ^^^^^
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\weakproxy.pyx", line 32, in kivy.weakproxy.WeakProxy.__getattr__
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr: AttributeError: 'SettingsScreen' object has no attribute 'change_theme'
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr: 
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr: During handling of the above exception, another exception occurred:
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr: 
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr: Traceback (most recent call last):
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\lang\builder.py", line 699, in _apply_rule
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:     value, bound = create_handler(
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:                    ~~~~~~~~~~~~~~^
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:         widget_set, widget_set, key, value, rule,
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:         rctx['ids'])
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:         ^^^^^^^^^^^^
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\lang\builder.py", line 248, in create_handler
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:     raise BuilderException(rule.ctx, rule.line,
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:                            '{}: {}'.format(e.__class__.__name__, e),
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:                            cause=tb)
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr: kivy.lang.builder.BuilderException: Parser: File "D:\Python\TO_DO_Kivy\kv\screens\settings.kv", line 43:
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr: ...
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:      41:            size_hint_y: None
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:      42:            height: root.height_base
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr: >>   43:            text: root.change_theme
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:      44:            on_release:
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:      45:                (hasattr(self, "dropdown_theme") or setattr(self, "dropdown_theme", Factory.DrDownTheme()))
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr: ...
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr: AttributeError: 'SettingsScreen' object has no attribute 'change_theme'
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\lang\builder.py", line 245, in create_handler
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:     return eval(value, idmap), bound_list
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:            ~~~~^^^^^^^^^^^^^^
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\kv\screens\settings.kv", line 43, in <module>
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:     text: root.change_theme
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:     ^^^^^
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\weakproxy.pyx", line 32, in kivy.weakproxy.WeakProxy.__getattr__
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr: 
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr: 
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr: During handling of the above exception, another exception occurred:
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr: 
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr: Traceback (most recent call last):
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\main.py", line 69, in <module>
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:     TO_DOApp().run()
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~^^
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\app.py", line 956, in run
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:     runTouchApp()
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~^^
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\base.py", line 574, in runTouchApp
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:     EventLoop.mainloop()
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~~~~~^^
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\base.py", line 339, in mainloop
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:     self.idle()
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~^^
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\base.py", line 379, in idle
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:     Clock.tick()
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~^^
2025-11-07 16:53:16 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\clock.py", line 733, in tick
